"GEO_ID","B25063_001E","B25063_001M","B25063_002E","B25063_002M","B25063_003E","B25063_003M","B25063_004E","B25063_004M","B25063_005E","B25063_005M","B25063_006E","B25063_006M","B25063_007E","B25063_007M","B25063_008E","B25063_008M","B25063_009E","B25063_009M","B25063_010E","B25063_010M","B25063_011E","B25063_011M","B25063_012E","B25063_012M","B25063_013E","B25063_013M","B25063_014E","B25063_014M","B25063_015E","B25063_015M","B25063_016E","B25063_016M","B25063_017E","B25063_017M","B25063_018E","B25063_018M","B25063_019E","B25063_019M","B25063_020E","B25063_020M","B25063_021E","B25063_021M","B25063_022E","B25063_022M","B25063_023E","B25063_023M","B25063_024E","B25063_024M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With cash rent","Margin of Error!!Total!!With cash rent","Estimate!!Total!!With cash rent!!Less than $100","Margin of Error!!Total!!With cash rent!!Less than $100","Estimate!!Total!!With cash rent!!$100 to $149","Margin of Error!!Total!!With cash rent!!$100 to $149","Estimate!!Total!!With cash rent!!$150 to $199","Margin of Error!!Total!!With cash rent!!$150 to $199","Estimate!!Total!!With cash rent!!$200 to $249","Margin of Error!!Total!!With cash rent!!$200 to $249","Estimate!!Total!!With cash rent!!$250 to $299","Margin of Error!!Total!!With cash rent!!$250 to $299","Estimate!!Total!!With cash rent!!$300 to $349","Margin of Error!!Total!!With cash rent!!$300 to $349","Estimate!!Total!!With cash rent!!$350 to $399","Margin of Error!!Total!!With cash rent!!$350 to $399","Estimate!!Total!!With cash rent!!$400 to $449","Margin of Error!!Total!!With cash rent!!$400 to $449","Estimate!!Total!!With cash rent!!$450 to $499","Margin of Error!!Total!!With cash rent!!$450 to $499","Estimate!!Total!!With cash rent!!$500 to $549","Margin of Error!!Total!!With cash rent!!$500 to $549","Estimate!!Total!!With cash rent!!$550 to $599","Margin of Error!!Total!!With cash rent!!$550 to $599","Estimate!!Total!!With cash rent!!$600 to $649","Margin of Error!!Total!!With cash rent!!$600 to $649","Estimate!!Total!!With cash rent!!$650 to $699","Margin of Error!!Total!!With cash rent!!$650 to $699","Estimate!!Total!!With cash rent!!$700 to $749","Margin of Error!!Total!!With cash rent!!$700 to $749","Estimate!!Total!!With cash rent!!$750 to $799","Margin of Error!!Total!!With cash rent!!$750 to $799","Estimate!!Total!!With cash rent!!$800 to $899","Margin of Error!!Total!!With cash rent!!$800 to $899","Estimate!!Total!!With cash rent!!$900 to $999","Margin of Error!!Total!!With cash rent!!$900 to $999","Estimate!!Total!!With cash rent!!$1,000 to $1,249","Margin of Error!!Total!!With cash rent!!$1,000 to $1,249","Estimate!!Total!!With cash rent!!$1,250 to $1,499","Margin of Error!!Total!!With cash rent!!$1,250 to $1,499","Estimate!!Total!!With cash rent!!$1,500 to $1,999","Margin of Error!!Total!!With cash rent!!$1,500 to $1,999","Estimate!!Total!!With cash rent!!$2,000 or more","Margin of Error!!Total!!With cash rent!!$2,000 or more","Estimate!!Total!!No cash rent","Margin of Error!!Total!!No cash rent","Geographic Area Name"
"1400000US06037201120","716","120","716","120","0","132","0","132","24","38","0","132","0","132","0","132","0","132","0","132","13","21","9","14","33","40","7","13","31","40","9","14","11","19","190","98","124","67","99","69","65","44","88","60","13","22","0","132","Census Tract 2011.20, Los Angeles County, California"
"1400000US06037201200","500","100","500","100","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","33","53","47","55","0","132","0","132","66","93","40","53","19","23","42","54","149","81","43","55","9","14","52","72","0","132","Census Tract 2012, Los Angeles County, California"
"1400000US06037201301","539","100","517","97","0","132","27","42","9","14","11","18","8","13","0","132","0","132","10","16","0","132","0","132","24","22","24","29","0","132","19","31","51","50","94","51","50","45","88","50","48","36","27","30","27","27","22","25","Census Tract 2013.01, Los Angeles County, California"
"1400000US06037201302","613","134","600","132","0","132","0","132","0","132","41","47","61","51","0","132","0","132","8","14","9","14","0","132","22","33","0","132","0","132","0","132","10","16","16","26","33","53","0","132","93","40","262","108","45","53","13","20","Census Tract 2013.02, Los Angeles County, California"
"1400000US06037201401","700","130","669","127","0","132","0","132","22","34","0","132","0","132","35","30","0","132","0","132","10","15","22","35","20","32","21","35","12","18","70","50","50","48","114","68","22","26","98","62","44","46","80","56","49","54","31","33","Census Tract 2014.01, Los Angeles County, California"
"1400000US06037201402","588","111","563","108","0","132","0","132","0","132","0","132","0","132","11","17","28","44","41","59","0","132","0","132","10","17","0","132","8","13","20","23","38","61","118","87","128","70","106","78","11","18","37","44","7","11","25","29","Census Tract 2014.02, Los Angeles County, California"
"1400000US06037201501","926","113","926","113","0","132","0","132","0","132","0","132","0","132","0","132","0","132","21","33","12","19","0","132","0","132","27","30","19","29","48","45","77","50","176","89","110","54","241","108","116","64","79","60","0","132","0","132","Census Tract 2015.01, Los Angeles County, California"
"1400000US06037201503","643","101","643","101","0","132","11","17","0","132","0","132","11","16","0","132","0","132","0","132","0","132","9","14","36","30","0","132","29","40","9","14","67","46","134","79","89","57","62","48","76","56","110","68","0","132","0","132","Census Tract 2015.03, Los Angeles County, California"
"1400000US06037201504","253","87","242","84","0","132","0","132","0","132","0","132","0","132","0","132","0","132","11","17","0","132","13","20","0","132","0","132","0","132","0","132","29","34","86","72","64","53","11","17","0","132","28","26","0","132","11","17","Census Tract 2015.04, Los Angeles County, California"
"1400000US06037201601","254","76","254","76","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","30","33","0","132","15","23","18","28","0","132","34","29","25","29","8","15","44","37","80","62","0","132","Census Tract 2016.01, Los Angeles County, California"
"1400000US06037201602","403","91","380","91","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","8","13","0","132","33","34","0","132","23","27","71","56","41","50","130","86","0","132","41","35","33","48","23","26","Census Tract 2016.02, Los Angeles County, California"
"1400000US06037201700","723","95","723","95","0","132","27","44","0","132","0","132","0","132","0","132","0","132","9","14","0","132","0","132","18","26","24","37","41","47","12","19","11","18","159","89","115","76","191","85","62","60","20","31","34","49","0","132","Census Tract 2017, Los Angeles County, California"
"1400000US06037203100","1038","87","1023","84","0","132","0","132","12","15","28","34","48","45","69","63","55","54","92","66","12","18","14","22","37","27","23","26","140","85","59","57","90","59","80","59","0","132","119","82","82","54","63","59","0","132","15","25","Census Tract 2031, Los Angeles County, California"
"1400000US06037203200","899","119","886","122","0","132","0","132","0","132","27","43","0","132","10","16","12","19","0","132","0","132","15","21","0","132","61","52","27","26","57","52","37","43","258","96","79","58","147","76","137","84","19","23","0","132","13","22","Census Tract 2032, Los Angeles County, California"
"1400000US06037203300","354","94","337","93","0","132","0","132","27","44","0","132","41","47","0","132","0","132","0","132","0","132","0","132","14","22","0","132","46","44","0","132","14","24","14","23","13","21","123","87","0","132","13","20","32","34","17","27","Census Tract 2033, Los Angeles County, California"
"1400000US06037203500","797","99","770","100","0","132","0","132","0","132","0","132","0","132","22","36","25","40","5","7","18","22","96","57","24","38","34","32","44","42","120","57","0","132","32","26","77","50","173","83","49","43","17","19","34","28","27","31","Census Tract 2035, Los Angeles County, California"
"1400000US06037203600","1069","122","1052","121","0","132","0","132","0","132","46","65","0","132","33","33","0","132","7","11","40","33","52","48","87","71","75","55","38","43","73","60","68","53","151","70","86","65","176","76","31","36","77","80","12","20","17","28","Census Tract 2036, Los Angeles County, California"
"1400000US06037203710","594","81","574","85","0","132","0","132","0","132","5","9","0","132","0","132","0","132","0","132","17","28","16","19","7","11","53","49","29","30","45","35","40","47","115","54","153","81","76","61","18","21","0","132","0","132","20","24","Census Tract 2037.10, Los Angeles County, California"
"1400000US06037203720","921","81","905","83","0","132","0","132","0","132","0","132","0","132","0","132","28","36","0","132","66","57","66","53","43","46","76","57","50","46","95","63","29","33","51","36","70","50","210","72","68","56","21","33","32","50","16","19","Census Tract 2037.20, Los Angeles County, California"
"1400000US06037203800","693","119","693","119","0","132","0","132","11","18","14","22","0","132","0","132","0","132","0","132","19","21","54","44","13","21","12","19","71","55","90","68","68","66","43","38","159","82","74","62","26","24","39","49","0","132","0","132","Census Tract 2038, Los Angeles County, California"
"1400000US06037203900","428","70","415","71","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","26","39","32","38","19","22","41","48","0","132","34","34","71","50","181","83","11","19","0","132","0","132","13","20","Census Tract 2039, Los Angeles County, California"
"1400000US06037204110","493","99","453","95","0","132","0","132","0","132","15","21","13","22","28","39","9","14","17","26","14","21","14","21","36","28","28","38","25","27","26","27","25","39","15","22","35","31","17","18","127","62","9","15","0","132","40","57","Census Tract 2041.10, Los Angeles County, California"
"1400000US06037204120","435","109","435","109","0","132","0","132","10","17","0","132","0","132","0","132","0","132","0","132","0","132","13","20","0","132","13","22","48","67","22","24","35","54","94","71","54","47","75","57","71","56","0","132","0","132","0","132","Census Tract 2041.20, Los Angeles County, California"
"1400000US06037204200","764","106","764","106","0","132","0","132","0","132","12","19","0","132","0","132","17","21","0","132","25","41","31","28","0","132","96","75","90","63","38","43","71","43","186","78","8","13","52","44","67","54","71","66","0","132","0","132","Census Tract 2042, Los Angeles County, California"
"1400000US06037204300","955","129","932","132","0","132","0","132","5","10","55","47","64","53","0","132","0","132","5","10","11","19","57","65","10","15","52","47","29","29","71","56","28","32","146","87","153","80","169","73","50","47","27","26","0","132","23","25","Census Tract 2043, Los Angeles County, California"
"1400000US06037204410","512","66","503","66","0","132","0","132","0","132","0","132","13","22","0","132","0","132","0","132","25","38","59","48","33","33","24","27","40","40","13","20","42","56","34","34","39","47","107","59","31","41","43","46","0","132","9","14","Census Tract 2044.10, Los Angeles County, California"
"1400000US06037204420","790","87","790","87","8","13","0","132","0","132","0","132","13","24","0","132","8","12","17","27","15","20","77","56","53","46","54","47","24","37","45","25","49","38","149","78","22","29","87","75","114","59","32","42","23","38","0","132","Census Tract 2044.20, Los Angeles County, California"
"1400000US06037204600","733","104","733","104","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","37","46","0","132","20","18","18","28","87","64","64","61","76","60","69","51","111","53","89","59","90","62","72","50","0","132","0","132","Census Tract 2046, Los Angeles County, California"
"1400000US06037204700","744","121","714","126","0","132","0","132","0","132","0","132","0","132","0","132","27","41","0","132","9","14","30","29","17","26","58","54","51","41","77","57","26","30","186","80","45","42","122","71","27","35","30","31","9","14","30","43","Census Tract 2047, Los Angeles County, California"
"1400000US06037204810","635","98","606","98","0","132","0","132","0","132","15","24","0","132","25","29","0","132","0","132","17","29","31","36","21","24","60","46","47","46","30","37","0","132","60","45","105","62","95","53","58","47","42","39","0","132","29","29","Census Tract 2048.10, Los Angeles County, California"
"1400000US06037204820","233","81","220","77","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","14","24","0","132","0","132","24","35","0","132","0","132","33","48","0","132","20","27","40","35","36","54","42","37","11","21","13","22","Census Tract 2048.20, Los Angeles County, California"
"1400000US06037204910","509","88","509","88","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","12","18","10","16","21","35","11","17","26","39","0","132","66","50","116","67","42","30","77","51","51","62","66","61","11","19","0","132","Census Tract 2049.10, Los Angeles County, California"
"1400000US06037204920","306","72","306","72","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","4","11","5","12","0","132","0","132","0","132","40","40","0","132","0","132","0","132","74","55","131","67","52","44","0","132","0","132","Census Tract 2049.20, Los Angeles County, California"
"1400000US06037205110","886","45","886","45","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","29","47","14","22","22","35","11","18","52","37","60","43","47","30","107","58","68","51","301","91","120","58","55","49","0","132","0","132","Census Tract 2051.10, Los Angeles County, California"
"1400000US06037205120","847","81","825","84","0","132","0","132","0","132","45","49","37","41","20","31","0","132","51","49","25","26","33","33","25","28","54","50","55","49","25","24","47","51","157","78","106","63","58","49","67","55","20","23","0","132","22","27","Census Tract 2051.20, Los Angeles County, California"
"1400000US06037206010","873","86","873","86","11","18","0","132","21","23","106","77","50","45","58","56","11","17","69","51","37","46","17","20","92","65","47","52","55","46","0","132","34","38","43","33","78","59","84","50","50","40","10","15","0","132","0","132","Census Tract 2060.10, Los Angeles County, California"
"1400000US06037206020","117","64","117","64","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","0","132","42","54","46","40","29","23","0","132","Census Tract 2060.20, Los Angeles County, California"
"1400000US06037206031","712","131","703","131","25","40","0","132","0","132","33","40","31","43","23","38","0","132","41","47","45","35","30","36","0","132","0","132","7","12","0","132","0","132","6","12","7","11","46","33","16","25","130","84","263","97","9","14","Census Tract 2060.31, Los Angeles County, California"
"1400000US06037206032","1201","151","1190","150","0","132","0","132","0","132","19","21","23","25","0","132","19","21","98","81","41","27","28","31","53","38","69","64","91","61","88","63","33","42","242","99","51","43","122","73","81","69","94","65","38","40","11","17","Census Tract 2060.32, Los Angeles County, California"
"1400000US06037206050","728","65","728","65","9","14","0","132","0","132","53","41","0","132","17","27","65","48","38","34","0","132","10","16","75","54","29","27","73","48","9","14","61","42","60","45","92","59","110","59","27","32","0","132","0","132","0","132","Census Tract 2060.50, Los Angeles County, California"
"1400000US06037206200","954","112","954","112","67","49","100","61","9","14","50","37","61","45","51","43","66","56","106","72","90","64","21","29","27","41","26","35","11","18","30","36","9","14","41","34","0","132","41","32","20","22","55","43","73","61","0","132","Census Tract 2062, Los Angeles County, California"
"1400000US06037206300","1742","137","1683","149","300","123","89","68","49","49","118","66","382","115","276","90","137","89","48","48","12","19","90","58","19","23","25","30","24","39","25","40","0","132","62","32","27","31","0","132","0","132","0","132","0","132","59","57","Census Tract 2063, Los Angeles County, California"
